timestamp,participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,object_view_time,total_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,pointerHand,confirmationType,targetSize,combo_index
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,5.5,1.368559,0.3763462,78.83892,0,0.2943691,0.2918032,0,0,0,W2,C3,righthand,righthand,0.9,41
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,5.5,2.180614,1.081281,81.01954,0,0.2244158,0.212525,0,0,0,W2,C3,righthand,righthand,0.5,42
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,5.5,1.395931,0.5311167,82.41547,0,0.2580924,0.2592705,0,0,0,W2,C3,righthand,righthand,0.5,43
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,5.5,1.864431,0.5548051,84.27988,1,0.3338069,0.3297678,0,0,0,W2,C3,righthand,righthand,0.5,44
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,5.5,1.573716,0.6958367,85.8536,0,0.5627937,0.5630897,0,0,0,W2,C3,righthand,righthand,0.9,45
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,5.5,2.058865,0.7095187,87.91247,0,0.3334086,0.3334086,0,0,0,W2,C3,righthand,righthand,0.7,46
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,5.5,1.408705,0.6699824,89.32119,0,0.5965332,0.5977848,0,0,0,W2,C3,righthand,righthand,0.9,47
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,11,1.640782,0.3488029,90.96199,0,0.413623,0.2966484,0,0,0,W2,C3,righthand,righthand,0.7,48
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,11,2.440324,0.4187548,93.40234,0,0.6419433,0.6380773,0,0,0,W2,C3,righthand,righthand,0.9,49
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,11,1.49871,0.3887757,94.90105,0,0.3964644,0.3964644,0,0,0,W2,C3,righthand,righthand,0.7,50
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,11,2.581348,0.5311148,97.48236,0,0.3964644,0.3964644,0,0,0,W2,C3,righthand,righthand,0.9,51
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,11,2.00071,0.5268807,99.48306,0,0.2474565,0.2350619,0,0,0,W2,C3,righthand,righthand,0.5,52
2/8/2023 12:17,2,CONTROLLER,GS2,G,0,11,1.660257,0.3199487,101.1433,0,0.5436373,0.6266138,0,0,0,W2,C3,righthand,righthand,0.9,53
2/8/2023 12:17,2,CONTROLLER,GS2,G,5,5.5,1.988684,0.6523933,103.132,0,0.2370471,0.2301685,0,0,0,W2,C3,righthand,righthand,0.5,54
2/8/2023 12:18,2,WRIST_ARM,GS2,G,0,5.5,1.549542,0.6523933,1.549542,0,0.6101357,0.6101357,0.3432346,-0.1434622,343.3398,W2,C3,righthand,righthand,0.9,1
2/8/2023 12:18,2,WRIST_ARM,GS2,G,5,5.5,2.238782,0.4561405,3.788325,0,0.6101357,0.6101357,4.282747,-4.94485,311.6926,W2,C3,righthand,righthand,0.5,2
2/8/2023 12:18,2,WRIST_ARM,GS2,G,0,11,1.910116,0.5137601,5.698442,0,0.4733788,0.4733788,11.099,4.929821,343.2047,W2,C3,righthand,righthand,0.9,3
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,5.5,2.002313,0.6798492,7.700756,0,0.3104339,0.2705327,4.307611,-4.957165,309.0365,W2,C3,righthand,righthand,0.5,4
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,2.467119,0.486241,10.16788,0,0.2088125,0.2088125,0.2404919,-0.2633647,0.3778044,W2,C3,righthand,righthand,0.5,5
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,5.5,1.458512,0.3466676,11.62639,0,0.3420232,0.412311,5.527253,-4.90942,315.612,W2,C3,righthand,righthand,0.7,6
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.355412,0.3337236,13.98179,0,0.2956111,0.2956111,10.3082,4.825783,345.1063,W2,C3,righthand,righthand,0.5,7
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,11,1.682658,0.2934891,15.66445,0,0.2956111,0.2956111,10.58232,-4.933848,314.8587,W2,C3,righthand,righthand,0.5,8
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,2.13222,0.458306,17.79667,0,0.2493532,0.2493532,5.211198,4.702571,2.111015,W2,C3,righthand,righthand,0.5,9
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.305825,0.1954884,19.10249,0,0.2493532,0.2493532,5.890308,-0.1627172,350.0948,W2,C3,righthand,righthand,0.9,10
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,5.5,1.980702,1.073918,21.08319,0,0.2493532,0.2493532,5.188172,-4.906271,312.1461,W2,C3,righthand,righthand,0.9,11
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,2.097266,0.813368,23.18046,0,0.2330385,0.2330385,4.387589,4.566197,21.52142,W2,C3,righthand,righthand,0.5,12
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.482251,0.4184087,25.66272,0,0.2330385,0.2330385,11.18325,0.04694223,324.6156,W2,C3,righthand,righthand,0.9,13
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,11,1.724735,0.2229618,27.38744,0,0.2330385,0.2330385,0.4881994,0.07631779,315.6578,W2,C3,righthand,righthand,0.7,14
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.090762,0.4583176,29.47819,0,0.2330385,0.2330385,10.34912,4.830525,344.5218,W2,C3,righthand,righthand,0.5,15
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,5.5,1.389453,0.4856126,30.86765,0,0.2330385,0.2330385,5.445686,-4.892107,312.7357,W2,C3,righthand,righthand,0.7,16
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,3.0935,0.4882889,33.96115,1,0.2330385,0.2330385,4.95514,4.638853,13.6886,W2,C3,righthand,righthand,0.5,17
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,1.54266,0.3344331,35.5038,0,0.4227817,3.580889,10.94364,-0.09940553,339.3629,W2,C3,righthand,righthand,0.7,18
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.381768,0.3478532,36.88555,0,0.4227817,3.580889,5.162294,-0.1733302,344.4719,W2,C3,righthand,righthand,0.7,19
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.572549,0.1936445,39.45809,0,0.4227817,3.580889,10.14785,-0.1905004,337.9388,W2,C3,righthand,righthand,0.5,20
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.772211,0.3898856,41.23032,0,0.4227817,3.580889,0.332341,-0.1831402,342.7205,W2,C3,righthand,righthand,0.7,21
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,11,1.597409,0.1932951,42.82772,0,0.2211283,12.1119,10.13068,-4.95442,314.6961,W2,C3,righthand,righthand,0.5,22
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,3.761388,0.6969365,46.58913,1,0.2211283,12.1119,5.204356,4.681752,10.65196,W2,C3,righthand,righthand,0.5,23
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,11,2.128492,0.3480292,48.71762,0,0.2211283,12.1119,11.36344,-4.878518,315.9873,W2,C3,righthand,righthand,0.9,24
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.3242,0.4448296,50.04183,0,0.3472716,2.025913,4.629862,4.61742,11.66117,W2,C3,righthand,righthand,0.5,25
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.127996,0.2378236,52.16986,0,0.4292088,0.4292088,0.4445463,-0.09313166,336.7972,W2,C3,righthand,righthand,0.7,26
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.158603,0.3342194,53.32846,0,0.4292088,0.4292088,5.153124,-0.176152,343.6579,W2,C3,righthand,righthand,0.7,27
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,3.742318,0.1379966,57.0708,2,0.4292088,0.4292088,10.18979,-0.1513108,337.6217,W2,C3,righthand,righthand,0.5,28
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.439736,0.3615636,59.51053,0,0.5643222,2.468642,11.12335,0.04201293,328.2919,W2,C3,righthand,righthand,0.9,29
2/8/2023 12:19,2,WRIST_ARM,GS2,G,5,5.5,1.612429,0.5544878,61.12297,0,0.3805938,0.3805938,4.680972,-4.93903,311.5461,W2,C3,righthand,righthand,0.7,30
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,5.5,1.868056,0.6819755,62.99102,0,0.3805938,0.3805938,0.2298035,-0.2474064,356.1005,W2,C3,righthand,righthand,0.9,31
2/8/2023 12:19,2,WRIST_ARM,GS2,G,0,11,2.488564,0.3626869,65.47956,0,0.3805938,0.3805938,10.21398,-0.1529891,337.2697,W2,C3,righthand,righthand,0.7,32
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,11,2.2853,0.7959644,67.76488,0,0.3805938,0.3805938,10.90325,-4.845413,316.4416,W2,C3,righthand,righthand,0.9,33
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,1.821344,0.6108705,69.58624,0,0.3484388,0.480454,0.3741571,-0.2704755,356.7188,W2,C3,righthand,righthand,0.7,34
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,11,1.662737,0.4615951,71.24895,0,0.3484388,0.480454,0.4265999,0.09213638,318.441,W2,C3,righthand,righthand,0.7,35
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,1.817362,0.4019064,73.0663,0,0.2667039,0.2667039,0.3559051,-0.2175142,352.2764,W2,C3,righthand,righthand,0.5,36
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,1.116964,0.2646177,74.18324,0,0.2667039,0.2667039,5.733969,-0.1241074,337.9795,W2,C3,righthand,righthand,0.9,37
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,5.5,1.500756,0.568679,75.68402,0,0.4371036,0.4371036,5.11763,-4.940974,312.7176,W2,C3,righthand,righthand,0.9,38
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,3.804459,0.3197429,79.48849,1,0.4648367,0.5419355,0.3299452,-0.1291636,339.1154,W2,C3,righthand,righthand,0.7,39
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,1.778765,0.3065554,81.26725,1,0.4957008,0.4957008,10.96966,-0.1084849,336.9894,W2,C3,righthand,righthand,0.9,40
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,1.855822,0.4046693,83.12301,0,0.4957008,0.4957008,10.37327,-0.05578375,329.1691,W2,C3,righthand,righthand,0.7,41
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,1.485582,0.2785184,84.60858,0,0.5987733,0.5987733,0.463877,-0.1337986,338.549,W2,C3,righthand,righthand,0.9,42
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,4.221093,0.4181372,88.82967,1,0.532037,0.532037,10.61712,-0.005812645,326.6113,W2,C3,righthand,righthand,0.9,43
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,5.5,1.472897,0.3904139,90.30257,0,0.529748,0.4529159,5.060592,-4.918886,312.2998,W2,C3,righthand,righthand,0.9,44
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,1.925209,0.7814589,92.22779,0,0.529748,0.4529159,0.2411798,-0.3062695,10.13659,W2,C3,righthand,righthand,0.7,45
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,11,1.778477,0.3742925,94.00626,0,0.5298377,0.5298377,10.96216,-4.904316,317.725,W2,C3,righthand,righthand,0.9,46
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,1.157197,0.7258278,95.16345,0,0.4422538,0.4422538,5.199531,4.729706,2.391877,W2,C3,righthand,righthand,0.9,47
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,1.126595,0.5020686,96.29012,0,0.5915201,0.7011673,5.121259,-0.2196343,349.0678,W2,C3,righthand,righthand,0.9,48
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,11,2.148224,0.3492628,98.43833,0,0.2204532,0.2952637,9.994792,-4.930982,317.0237,W2,C3,righthand,righthand,0.5,49
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,11,2.209516,0.4436026,100.6479,0,0.2533067,0.2533067,0.3800667,-0.2449473,354.0001,W2,C3,righthand,righthand,0.5,50
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,11,2.342869,0.6283057,102.9907,0,0.3630108,0.3630108,10.82164,-4.828237,317.6585,W2,C3,righthand,righthand,0.7,51
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,2.028829,0.9154745,105.0195,0,0.3630108,0.3630108,5.135835,4.612273,23.99788,W2,C3,righthand,righthand,0.7,52
2/8/2023 12:20,2,WRIST_ARM,GS2,G,0,5.5,1.143858,0.2656061,106.1634,0,0.4047402,0.4156743,5.151776,-0.219636,346.0373,W2,C3,righthand,righthand,0.7,53
2/8/2023 12:20,2,WRIST_ARM,GS2,G,5,5.5,2.226472,0.694261,108.3898,0,0.2605933,14.38989,4.722938,-4.988581,312.9927,W2,C3,righthand,righthand,0.5,54
2/8/2023 12:22,3,WRIST_ARM,GS2,G,0,5.5,1.712475,0.694261,1.712475,12,0.3028532,0.3028532,5.167195,-0.2465063,349.7809,W2,C3,righthand,righthand,0.5,1
2/8/2023 12:22,3,WRIST_ARM,GS2,G,0,5.5,4.067257,0.6820519,5.779729,1,0.3028532,0.3028532,5.495012,-0.1526288,344.1759,W2,C3,righthand,righthand,0.7,2
2/8/2023 12:22,3,WRIST_ARM,GS2,G,5,5.5,7.780341,3.217496,13.56007,0,0.3028532,0.3028532,4.755083,-4.993022,307.9762,W2,C3,righthand,righthand,0.5,3
2/8/2023 12:22,3,WRIST_ARM,GS2,G,0,11,3.774443,0.7339298,17.33451,0,0.6402709,0.6402709,11.27152,4.946669,340.3807,W2,C3,righthand,righthand,0.9,4
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,5.5,2.81029,1.111921,20.14479,0,0.6402709,0.6402709,0.428105,0.09496355,310.2949,W2,C3,righthand,righthand,0.7,5
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,2.730796,0.583128,22.87558,0,0.6402709,0.6402709,10.35712,4.863791,344.663,W2,C3,righthand,righthand,0.5,6
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,11,3.117571,0.390577,25.99316,0,0.3228108,11.79735,10.53909,-4.916853,316.5983,W2,C3,righthand,righthand,0.5,7
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,5.5,2.480743,0.681518,28.47389,0,0.3228108,11.79735,5.532253,4.778865,6.405777,W2,C3,righthand,righthand,0.7,8
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,5.650895,0.3620193,34.12479,0,0.2058752,0.2058752,0.4533804,-0.1521522,343.5572,W2,C3,righthand,righthand,0.5,9
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,5.5,3.454273,1.088747,37.57907,0,0.5577368,0.5577368,5.792635,-4.866514,313.6303,W2,C3,righthand,righthand,0.9,10
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,2.640501,0.4847313,40.21954,0,0.6024975,0.6024975,10.56587,4.714326,3.51908,W2,C3,righthand,righthand,0.9,11
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,5.5,2.944308,0.5731579,43.16384,0,0.4198301,15.05849,0.4015705,0.07629156,313.434,W2,C3,righthand,righthand,0.7,12
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,5.5,2.50074,0.9423742,45.66458,0,0.3022163,0.3022163,4.797607,4.577609,29.02154,W2,C3,righthand,righthand,0.5,13
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,11,15.51258,0.419178,61.17718,0,0.3022163,0.3022163,11.2243,-4.888353,318.8095,W2,C3,righthand,righthand,0.9,14
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,5.5,2.543449,0.9579247,63.72065,0,0.6181973,0.5675311,0.3098952,-0.3930711,26.13403,W2,C3,righthand,righthand,0.9,15
2/8/2023 12:23,3,WRIST_ARM,GS2,G,5,5.5,2.539604,0.529282,66.26023,0,0.4151335,0.5438291,4.871885,-4.96503,311.7133,W2,C3,righthand,righthand,0.7,16
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,3.352703,0.4565157,69.61292,0,0.4151335,0.5438291,10.56809,4.72263,1.588025,W2,C3,righthand,righthand,0.7,17
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,3.692337,0.4208564,73.30527,0,0.5470759,0.5470759,0.4223725,-0.07178605,335.6407,W2,C3,righthand,righthand,0.9,18
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,11,2.920307,0.3338966,76.22554,0,0.2139527,3.444337,0.4721231,-0.1684368,347.6808,W2,C3,righthand,righthand,0.5,19
2/8/2023 12:23,3,WRIST_ARM,GS2,G,0,5.5,2.229966,0.3327203,78.45551,0,0.4444792,0.4444792,5.420495,-0.15514,350.9304,W2,C3,righthand,righthand,0.7,20
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,1.540124,0.3201316,79.99565,0,0.4444792,0.4444792,5.470345,-0.1827883,352.3093,W2,C3,righthand,righthand,0.9,21
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,1.745234,0.3068669,81.74088,0,0.4444792,0.4444792,0.3554655,-0.2036582,354.5245,W2,C3,righthand,righthand,0.9,22
2/8/2023 12:24,3,WRIST_ARM,GS2,G,5,11,4.034885,0.2639539,85.77578,0,0.3620048,0.3620048,10.11954,-4.939247,317.9699,W2,C3,righthand,righthand,0.7,23
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,11,3.482938,0.4308017,89.25871,0,0.2775932,0.2775932,10.35678,4.803533,350.0872,W2,C3,righthand,righthand,0.5,24
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,2.518262,0.3348059,91.77695,0,0.4732533,0.4732533,5.471205,-0.1988012,353.653,W2,C3,righthand,righthand,0.7,25
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,11,2.566271,0.3067062,94.34322,0,0.5607605,0.5666804,0.427599,-0.08409572,337.9357,W2,C3,righthand,righthand,0.9,26
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,11,7.081655,0.3472936,101.4249,0,0.4399332,0.4259747,10.10489,-0.19419,345.7164,W2,C3,righthand,righthand,0.7,27
2/8/2023 12:24,3,WRIST_ARM,GS2,G,5,5.5,3.012201,0.9640194,104.4372,0,0.4399332,0.4259747,5.407493,-4.863439,312.1164,W2,C3,righthand,righthand,0.9,28
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,2.207655,1.094006,106.6448,0,0.5204519,0.5204519,4.733226,4.543137,30.51611,W2,C3,righthand,righthand,0.7,29
2/8/2023 12:24,3,WRIST_ARM,GS2,G,5,11,3.597991,0.4743606,110.2428,0,0.5204519,0.5204519,10.62721,-4.943575,315.3693,W2,C3,righthand,righthand,0.7,30
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,11,2.220696,0.4993826,112.4636,0,0.5204519,0.5204519,10.56595,4.703856,3.477763,W2,C3,righthand,righthand,0.7,31
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,1.552369,0.4054738,114.016,0,0.2502814,0.2502814,4.912202,-0.233443,352.7422,W2,C3,righthand,righthand,0.5,32
2/8/2023 12:24,3,WRIST_ARM,GS2,G,5,11,3.462853,0.2923149,117.4789,0,0.3544569,0.3544569,10.86113,-4.827555,317.7703,W2,C3,righthand,righthand,0.7,33
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,3.317014,1.03283,120.7959,0,0.2409468,0.2409468,4.981685,4.648218,17.60415,W2,C3,righthand,righthand,0.5,34
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,5.5,1.805633,0.4039266,122.6015,0,0.2409468,0.2409468,5.827422,-0.168219,353.2384,W2,C3,righthand,righthand,0.9,35
2/8/2023 12:24,3,WRIST_ARM,GS2,G,5,5.5,3.041061,0.8679748,125.6425,0,0.2960401,0.2960401,4.548526,-4.890555,309.9216,W2,C3,righthand,righthand,0.5,36
2/8/2023 12:24,3,WRIST_ARM,GS2,G,0,11,2.192082,0.4717557,127.8346,0,0.5033095,0.5033095,11.3157,4.753204,2.531367,W2,C3,righthand,righthand,0.9,37
